"","file","Replicate","Resonance","Area","Name"
"473","13C-VAN-1","9","C1",125487.52,"MestReNova"
"474","13C-VAN-1","9","C2",122163.56,"MestReNova"
"475","13C-VAN-1","9","C3",123234.08,"MestReNova"
"476","13C-VAN-1","9","C4",121239.85,"MestReNova"
"477","13C-VAN-1","9","C5",123174.5,"MestReNova"
"478","13C-VAN-1","9","C6",130384.53,"MestReNova"
"479","13C-VAN-1","9","C7",120292.04,"MestReNova"
"480","13C-VAN-1","9","C8",122327.15,"MestReNova"
"481","13C-VAN-1","4","C1",443372.69,"NMRium"
"482","13C-VAN-1","4","C2",432800.4,"NMRium"
"483","13C-VAN-1","4","C3",436166.81,"NMRium"
"484","13C-VAN-1","4","C4",437330.62,"NMRium"
"485","13C-VAN-1","4","C5",437155.33,"NMRium"
"486","13C-VAN-1","4","C6",437570.59,"NMRium"
"487","13C-VAN-1","4","C7",432924.05,"NMRium"
"488","13C-VAN-1","4","C8",429289.25,"NMRium"
"489","13C-VAN-1","5","C1",442553.29,"NMRium"
"490","13C-VAN-1","5","C2",438600.58,"NMRium"
"491","13C-VAN-1","5","C3",433446.34,"NMRium"
"492","13C-VAN-1","5","C4",436851.69,"NMRium"
"493","13C-VAN-1","5","C5",434309.28,"NMRium"
"494","13C-VAN-1","5","C6",433607.82,"NMRium"
"495","13C-VAN-1","5","C7",436046.42,"NMRium"
"496","13C-VAN-1","5","C8",430782.98,"NMRium"
"497","13C-VAN-1","6","C1",446054.97,"NMRium"
"498","13C-VAN-1","6","C2",437688.49,"NMRium"
"499","13C-VAN-1","6","C3",431338.62,"NMRium"
"500","13C-VAN-1","6","C4",435357.05,"NMRium"
"501","13C-VAN-1","6","C5",439919.08,"NMRium"
"502","13C-VAN-1","6","C6",442796.43,"NMRium"
"503","13C-VAN-1","6","C7",434706.93,"NMRium"
"504","13C-VAN-1","6","C8",430853.65,"NMRium"
"505","13C-VAN-1","7","C1",442569.43,"NMRium"
"506","13C-VAN-1","7","C2",438843.37,"NMRium"
"507","13C-VAN-1","7","C3",438451.83,"NMRium"
"508","13C-VAN-1","7","C4",440630.91,"NMRium"
"509","13C-VAN-1","7","C5",435039.67,"NMRium"
"510","13C-VAN-1","7","C6",444245.05,"NMRium"
"511","13C-VAN-1","7","C7",436714,"NMRium"
"512","13C-VAN-1","7","C8",418391.99,"NMRium"
"513","13C-VAN-1","8","C1",442051.34,"NMRium"
"514","13C-VAN-1","8","C2",440551.35,"NMRium"
"515","13C-VAN-1","8","C3",432880.43,"NMRium"
"516","13C-VAN-1","8","C4",429182.64,"NMRium"
"517","13C-VAN-1","8","C5",437689.26,"NMRium"
"518","13C-VAN-1","8","C6",438730.65,"NMRium"
"519","13C-VAN-1","8","C7",438094.63,"NMRium"
"520","13C-VAN-1","8","C8",429688.91,"NMRium"
"521","13C-VAN-1","9","C1",442312.49,"NMRium"
"522","13C-VAN-1","9","C2",432531.95,"NMRium"
"523","13C-VAN-1","9","C3",437144.42,"NMRium"
"524","13C-VAN-1","9","C4",438297.54,"NMRium"
"525","13C-VAN-1","9","C5",435591.3,"NMRium"
"526","13C-VAN-1","9","C6",437423.06,"NMRium"
"527","13C-VAN-1","9","C7",437627.11,"NMRium"
"528","13C-VAN-1","9","C8",430670.54,"NMRium"
"529","13C-VAN-4","4","C1",443987.33,"NMRium"
"530","13C-VAN-4","4","C2",440551.57,"NMRium"
"531","13C-VAN-4","4","C3",441050.85,"NMRium"
"532","13C-VAN-4","4","C4",443546.96,"NMRium"
"533","13C-VAN-4","4","C5",441040.64,"NMRium"
"534","13C-VAN-4","4","C6",443175.17,"NMRium"
"535","13C-VAN-4","4","C7",440147.32,"NMRium"
"536","13C-VAN-4","4","C8",424131.6,"NMRium"
"537","13C-VAN-4","5","C1",447601.27,"NMRium"
"538","13C-VAN-4","5","C2",441150.29,"NMRium"
"539","13C-VAN-4","5","C3",443696.79,"NMRium"
"540","13C-VAN-4","5","C4",445374.57,"NMRium"
"541","13C-VAN-4","5","C5",437535.71,"NMRium"
"542","13C-VAN-4","5","C6",440611.55,"NMRium"
"543","13C-VAN-4","5","C7",442956.42,"NMRium"
"544","13C-VAN-4","5","C8",424630.66,"NMRium"
"545","13C-VAN-4","6","C1",445628.48,"NMRium"
"546","13C-VAN-4","6","C2",440576.18,"NMRium"
"547","13C-VAN-4","6","C3",440190.22,"NMRium"
"548","13C-VAN-4","6","C4",445870.49,"NMRium"
"549","13C-VAN-4","6","C5",439928.5,"NMRium"
"550","13C-VAN-4","6","C6",440425.88,"NMRium"
"551","13C-VAN-4","6","C7",436473.21,"NMRium"
"552","13C-VAN-4","6","C8",429356.95,"NMRium"
"553","13C-VAN-4","7","C1",444549.33,"NMRium"
"554","13C-VAN-4","7","C2",443350.29,"NMRium"
"555","13C-VAN-4","7","C3",440603.15,"NMRium"
"556","13C-VAN-4","7","C4",444271.96,"NMRium"
"557","13C-VAN-4","7","C5",439952.65,"NMRium"
"558","13C-VAN-4","7","C6",442475.29,"NMRium"
"559","13C-VAN-4","7","C7",442921.83,"NMRium"
"560","13C-VAN-4","7","C8",427171.64,"NMRium"
"561","13C-VAN-4","8","C1",450023.3,"NMRium"
"562","13C-VAN-4","8","C2",440769.83,"NMRium"
"563","13C-VAN-4","8","C3",439414.44,"NMRium"
"564","13C-VAN-4","8","C4",447079.72,"NMRium"
"565","13C-VAN-4","8","C5",442961.46,"NMRium"
"566","13C-VAN-4","8","C6",443309.82,"NMRium"
"567","13C-VAN-4","8","C7",440467.25,"NMRium"
"568","13C-VAN-4","8","C8",428871.38,"NMRium"
"569","13C-VAN-4","9","C1",452267.45,"NMRium"
"570","13C-VAN-4","9","C2",441494.39,"NMRium"
"571","13C-VAN-4","9","C3",441883.5,"NMRium"
"572","13C-VAN-4","9","C4",446721.75,"NMRium"
"573","13C-VAN-4","9","C5",439521.4,"NMRium"
"574","13C-VAN-4","9","C6",444394.79,"NMRium"
"575","13C-VAN-4","9","C7",443023.8,"NMRium"
"576","13C-VAN-4","9","C8",424403.22,"NMRium"
"577","13C-VAN-8","4","C1",443581.99,"NMRium"
"578","13C-VAN-8","4","C2",437607.84,"NMRium"
"579","13C-VAN-8","4","C3",437606.36,"NMRium"
"580","13C-VAN-8","4","C4",440410.24,"NMRium"
"581","13C-VAN-8","4","C5",440584.28,"NMRium"
"582","13C-VAN-8","4","C6",441352.99,"NMRium"
"583","13C-VAN-8","4","C7",437411.17,"NMRium"
"584","13C-VAN-8","4","C8",439966.88,"NMRium"
"585","13C-VAN-8","5","C1",445456.34,"NMRium"
"586","13C-VAN-8","5","C2",444647.6,"NMRium"
"587","13C-VAN-8","5","C3",440355.11,"NMRium"
"588","13C-VAN-8","5","C4",442915.95,"NMRium"
"589","13C-VAN-8","5","C5",442014.08,"NMRium"
"590","13C-VAN-8","5","C6",442788.3,"NMRium"
"591","13C-VAN-8","5","C7",440236.26,"NMRium"
"592","13C-VAN-8","5","C8",435353.34,"NMRium"
"593","13C-VAN-8","6","C1",447481.54,"NMRium"
"594","13C-VAN-8","6","C2",434386.93,"NMRium"
"595","13C-VAN-8","6","C3",439544.21,"NMRium"
"596","13C-VAN-8","6","C4",439578.23,"NMRium"
"597","13C-VAN-8","6","C5",447514.59,"NMRium"
"598","13C-VAN-8","6","C6",440922.07,"NMRium"
"599","13C-VAN-8","6","C7",440624.76,"NMRium"
"600","13C-VAN-8","6","C8",437439.1,"NMRium"
"601","13C-VAN-8","7","C1",448427.18,"NMRium"
"602","13C-VAN-8","7","C2",439204.14,"NMRium"
"603","13C-VAN-8","7","C3",434797.65,"NMRium"
"604","13C-VAN-8","7","C4",441065.39,"NMRium"
"605","13C-VAN-8","7","C5",441018.38,"NMRium"
"606","13C-VAN-8","7","C6",440216.66,"NMRium"
"607","13C-VAN-8","7","C7",437236.46,"NMRium"
"608","13C-VAN-8","7","C8",439581.39,"NMRium"
"609","13C-VAN-8","8","C1",445817.22,"NMRium"
"610","13C-VAN-8","8","C2",442007.33,"NMRium"
"611","13C-VAN-8","8","C3",439688.95,"NMRium"
"612","13C-VAN-8","8","C4",444645.55,"NMRium"
"613","13C-VAN-8","8","C5",444893.93,"NMRium"
"614","13C-VAN-8","8","C6",443980.79,"NMRium"
"615","13C-VAN-8","8","C7",442582.9,"NMRium"
"616","13C-VAN-8","8","C8",435681.24,"NMRium"
"617","13C-VAN-8","9","C1",445007.55,"NMRium"
"618","13C-VAN-8","9","C2",446414.88,"NMRium"
"619","13C-VAN-8","9","C3",446384.61,"NMRium"
"620","13C-VAN-8","9","C4",443856.06,"NMRium"
"621","13C-VAN-8","9","C5",446980.23,"NMRium"
"622","13C-VAN-8","9","C6",443162.74,"NMRium"
"623","13C-VAN-8","9","C7",443783.14,"NMRium"
"624","13C-VAN-8","9","C8",438572.93,"NMRium"
"625","13C-VANA-1","4","C1",447078.43,"NMRium"
"626","13C-VANA-1","4","C2",443780.48,"NMRium"
"627","13C-VANA-1","4","C3",445820.25,"NMRium"
"628","13C-VANA-1","4","C4",441766.93,"NMRium"
"629","13C-VANA-1","4","C5",444405.25,"NMRium"
"630","13C-VANA-1","4","C6",447355.66,"NMRium"
"631","13C-VANA-1","4","C7",444507.67,"NMRium"
"632","13C-VANA-1","4","C8",425642.57,"NMRium"
"633","13C-VANA-1","5","C1",442700.23,"NMRium"
"634","13C-VANA-1","5","C2",442129.97,"NMRium"
"635","13C-VANA-1","5","C3",438131.21,"NMRium"
"636","13C-VANA-1","5","C4",438754.98,"NMRium"
"637","13C-VANA-1","5","C5",444375.06,"NMRium"
"638","13C-VANA-1","5","C6",440962.96,"NMRium"
"639","13C-VANA-1","5","C7",441415.17,"NMRium"
"640","13C-VANA-1","5","C8",427829.91,"NMRium"
"641","13C-VANA-1","6","C1",450414.36,"NMRium"
"642","13C-VANA-1","6","C2",440291.21,"NMRium"
"643","13C-VANA-1","6","C3",441360.42,"NMRium"
"644","13C-VANA-1","6","C4",441823.35,"NMRium"
"645","13C-VANA-1","6","C5",440926.15,"NMRium"
"646","13C-VANA-1","6","C6",444011.22,"NMRium"
"647","13C-VANA-1","6","C7",443301.58,"NMRium"
"648","13C-VANA-1","6","C8",426639.9,"NMRium"
"649","13C-VANA-1","7","C1",446531.7,"NMRium"
"650","13C-VANA-1","7","C2",439061.69,"NMRium"
"651","13C-VANA-1","7","C3",444282.79,"NMRium"
"652","13C-VANA-1","7","C4",443289.83,"NMRium"
"653","13C-VANA-1","7","C5",442005.99,"NMRium"
"654","13C-VANA-1","7","C6",455146.19,"NMRium"
"655","13C-VANA-1","7","C7",441894.99,"NMRium"
"656","13C-VANA-1","7","C8",427841.47,"NMRium"
"657","13C-VANA-1","8","C1",447560.49,"NMRium"
"658","13C-VANA-1","8","C2",439391.27,"NMRium"
"659","13C-VANA-1","8","C3",438615.01,"NMRium"
"660","13C-VANA-1","8","C4",449820.48,"NMRium"
"661","13C-VANA-1","8","C5",443757.76,"NMRium"
"662","13C-VANA-1","8","C6",440376.33,"NMRium"
"663","13C-VANA-1","8","C7",444481.27,"NMRium"
"664","13C-VANA-1","8","C8",429015.22,"NMRium"
"665","13C-VANA-1","9","C1",447317.16,"NMRium"
"666","13C-VANA-1","9","C2",440051.42,"NMRium"
"667","13C-VANA-1","9","C3",445217.34,"NMRium"
"668","13C-VANA-1","9","C4",442313.27,"NMRium"
"669","13C-VANA-1","9","C5",440928.79,"NMRium"
"670","13C-VANA-1","9","C6",445371.08,"NMRium"
"671","13C-VANA-1","9","C7",444475.98,"NMRium"
"672","13C-VANA-1","9","C8",426308.56,"NMRium"
"673","13C-VANB-1","4","C1",446270.15,"NMRium"
"674","13C-VANB-1","4","C2",441186.85,"NMRium"
"675","13C-VANB-1","4","C3",440797.66,"NMRium"
"676","13C-VANB-1","4","C4",441652.94,"NMRium"
"677","13C-VANB-1","4","C5",446806.67,"NMRium"
"678","13C-VANB-1","4","C6",447144.54,"NMRium"
"679","13C-VANB-1","4","C7",443298.39,"NMRium"
"680","13C-VANB-1","4","C8",441037.13,"NMRium"
"681","13C-VANB-1","5","C1",446217.82,"NMRium"
"682","13C-VANB-1","5","C2",439815.62,"NMRium"
"683","13C-VANB-1","5","C3",438242.11,"NMRium"
"684","13C-VANB-1","5","C4",437981.67,"NMRium"
"685","13C-VANB-1","5","C5",448216.83,"NMRium"
"686","13C-VANB-1","5","C6",444573.87,"NMRium"
"687","13C-VANB-1","5","C7",441746.76,"NMRium"
"688","13C-VANB-1","5","C8",442378.39,"NMRium"
"689","13C-VANB-1","6","C1",446445,"NMRium"
"690","13C-VANB-1","6","C2",438542.66,"NMRium"
"691","13C-VANB-1","6","C3",442819.91,"NMRium"
"692","13C-VANB-1","6","C4",444392.92,"NMRium"
"693","13C-VANB-1","6","C5",444580.28,"NMRium"
"694","13C-VANB-1","6","C6",444514.16,"NMRium"
"695","13C-VANB-1","6","C7",439958.52,"NMRium"
"696","13C-VANB-1","6","C8",439987.43,"NMRium"
"697","13C-VANB-1","7","C1",448180.67,"NMRium"
"698","13C-VANB-1","7","C2",443048.3,"NMRium"
"699","13C-VANB-1","7","C3",440071.79,"NMRium"
"700","13C-VANB-1","7","C4",447703.94,"NMRium"
"701","13C-VANB-1","7","C5",450403.22,"NMRium"
"702","13C-VANB-1","7","C6",443793.93,"NMRium"
"703","13C-VANB-1","7","C7",439613.89,"NMRium"
"704","13C-VANB-1","7","C8",445637.13,"NMRium"
"705","13C-VANB-1","8","C1",448047.86,"NMRium"
"706","13C-VANB-1","8","C2",443531.16,"NMRium"
"707","13C-VANB-1","8","C3",443496.93,"NMRium"
"708","13C-VANB-1","8","C4",444743.74,"NMRium"
"709","13C-VANB-1","8","C5",445468.74,"NMRium"
"710","13C-VANB-1","8","C6",443030.74,"NMRium"
"711","13C-VANB-1","8","C7",442730.12,"NMRium"
"712","13C-VANB-1","8","C8",443904.04,"NMRium"
"713","13C-VANB-1","9","C1",450146.14,"NMRium"
"714","13C-VANB-1","9","C2",444006.6,"NMRium"
"715","13C-VANB-1","9","C3",439497.87,"NMRium"
"716","13C-VANB-1","9","C4",443599.88,"NMRium"
"717","13C-VANB-1","9","C5",445514.1,"NMRium"
"718","13C-VANB-1","9","C6",443797.33,"NMRium"
"719","13C-VANB-1","9","C7",440980.52,"NMRium"
"720","13C-VANB-1","9","C8",441770.97,"NMRium"
"721","13C-VAN-1","4","C1",0.0341565622339073,"rnmrfit"
"722","13C-VAN-1","4","C2",0.0334063903900012,"rnmrfit"
"723","13C-VAN-1","4","C3",0.0334925407818405,"rnmrfit"
"724","13C-VAN-1","4","C4",0.0328509293513215,"rnmrfit"
"725","13C-VAN-1","4","C5",0.0334014067269719,"rnmrfit"
"726","13C-VAN-1","4","C6",0.0334643702798775,"rnmrfit"
"727","13C-VAN-1","4","C7",0.0335915167923964,"rnmrfit"
"728","13C-VAN-1","4","C8",0.0332998914818678,"rnmrfit"
"729","13C-VAN-1","5","C1",0.0340097503907166,"rnmrfit"
"730","13C-VAN-1","5","C2",0.0334332902957416,"rnmrfit"
"731","13C-VAN-1","5","C3",0.033399462415725,"rnmrfit"
"732","13C-VAN-1","5","C4",0.0329298146621909,"rnmrfit"
"733","13C-VAN-1","5","C5",0.0333262880993233,"rnmrfit"
"734","13C-VAN-1","5","C6",0.0334513245548501,"rnmrfit"
"735","13C-VAN-1","5","C7",0.0335276955270113,"rnmrfit"
"736","13C-VAN-1","5","C8",0.0332722844115071,"rnmrfit"
"737","13C-VAN-1","6","C1",0.0339889944355173,"rnmrfit"
"738","13C-VAN-1","6","C2",0.0333277045212174,"rnmrfit"
"739","13C-VAN-1","6","C3",0.0332529122246636,"rnmrfit"
"740","13C-VAN-1","6","C4",0.032861940880804,"rnmrfit"
"741","13C-VAN-1","6","C5",0.0334215255259628,"rnmrfit"
"742","13C-VAN-1","6","C6",0.0334091630103924,"rnmrfit"
"743","13C-VAN-1","6","C7",0.033583507326558,"rnmrfit"
"744","13C-VAN-1","6","C8",0.0333034843032235,"rnmrfit"
"745","13C-VAN-1","7","C1",0.0339596045312471,"rnmrfit"
"746","13C-VAN-1","7","C2",0.0334755257279456,"rnmrfit"
"747","13C-VAN-1","7","C3",0.0334871674474833,"rnmrfit"
"748","13C-VAN-1","7","C4",0.0329736258018664,"rnmrfit"
"749","13C-VAN-1","7","C5",0.033413269710549,"rnmrfit"
"750","13C-VAN-1","7","C6",0.0334995034005092,"rnmrfit"
"751","13C-VAN-1","7","C7",0.03349583396133,"rnmrfit"
"752","13C-VAN-1","7","C8",0.0333281884197607,"rnmrfit"
"753","13C-VAN-1","8","C1",0.0341383139637721,"rnmrfit"
"754","13C-VAN-1","8","C2",0.0335258225052692,"rnmrfit"
"755","13C-VAN-1","8","C3",0.0335318654910398,"rnmrfit"
"756","13C-VAN-1","8","C4",0.033041449894062,"rnmrfit"
"757","13C-VAN-1","8","C5",0.0333395512976273,"rnmrfit"
"758","13C-VAN-1","8","C6",0.0336321243886944,"rnmrfit"
"759","13C-VAN-1","8","C7",0.0334559886383271,"rnmrfit"
"760","13C-VAN-1","8","C8",0.0334372558373525,"rnmrfit"
"761","13C-VAN-1","9","C1",0.0340256943348655,"rnmrfit"
"762","13C-VAN-1","9","C2",0.0334007645900233,"rnmrfit"
"763","13C-VAN-1","9","C3",0.0335183174228062,"rnmrfit"
"764","13C-VAN-1","9","C4",0.0328842715466661,"rnmrfit"
"765","13C-VAN-1","9","C5",0.0332523385833718,"rnmrfit"
"766","13C-VAN-1","9","C6",0.03338221202886,"rnmrfit"
"767","13C-VAN-1","9","C7",0.0335516888216735,"rnmrfit"
"768","13C-VAN-1","9","C8",0.033287911331913,"rnmrfit"
"769","13C-VAN-4","4","C1",0.0328784660990885,"rnmrfit"
"770","13C-VAN-4","4","C2",0.032262604236154,"rnmrfit"
"771","13C-VAN-4","4","C3",0.0322753798718041,"rnmrfit"
"772","13C-VAN-4","4","C4",0.0318886578890069,"rnmrfit"
"773","13C-VAN-4","4","C5",0.0321165068432379,"rnmrfit"
"774","13C-VAN-4","4","C6",0.032359188284043,"rnmrfit"
"775","13C-VAN-4","4","C7",0.032379933049553,"rnmrfit"
"776","13C-VAN-4","4","C8",0.0316924630531797,"rnmrfit"
"777","13C-VAN-4","5","C1",0.0328693215577595,"rnmrfit"
"778","13C-VAN-4","5","C2",0.0321761073338752,"rnmrfit"
"779","13C-VAN-4","5","C3",0.0322195212811385,"rnmrfit"
"780","13C-VAN-4","5","C4",0.0317646334575095,"rnmrfit"
"781","13C-VAN-4","5","C5",0.0320523665926247,"rnmrfit"
"782","13C-VAN-4","5","C6",0.0322894214783732,"rnmrfit"
"783","13C-VAN-4","5","C7",0.0323430229964491,"rnmrfit"
"784","13C-VAN-4","5","C8",0.0315503034004219,"rnmrfit"
"785","13C-VAN-4","6","C1",0.0328094589160592,"rnmrfit"
"786","13C-VAN-4","6","C2",0.0322562406745618,"rnmrfit"
"787","13C-VAN-4","6","C3",0.0321591984911002,"rnmrfit"
"788","13C-VAN-4","6","C4",0.0317374984055532,"rnmrfit"
"789","13C-VAN-4","6","C5",0.0320535066485478,"rnmrfit"
"790","13C-VAN-4","6","C6",0.0322726569497045,"rnmrfit"
"791","13C-VAN-4","6","C7",0.0323211573887026,"rnmrfit"
"792","13C-VAN-4","6","C8",0.0314763025678094,"rnmrfit"
"793","13C-VAN-4","7","C1",0.0327054677142622,"rnmrfit"
"794","13C-VAN-4","7","C2",0.0320887335588447,"rnmrfit"
"795","13C-VAN-4","7","C3",0.0321383473946421,"rnmrfit"
"796","13C-VAN-4","7","C4",0.031655497319179,"rnmrfit"
"797","13C-VAN-4","7","C5",0.0319903825172277,"rnmrfit"
"798","13C-VAN-4","7","C6",0.032197943928758,"rnmrfit"
"799","13C-VAN-4","7","C7",0.032245203326656,"rnmrfit"
"800","13C-VAN-4","7","C8",0.0314083851351177,"rnmrfit"
"801","13C-VAN-4","8","C1",0.0326121384462486,"rnmrfit"
"802","13C-VAN-4","8","C2",0.0320804960123794,"rnmrfit"
"803","13C-VAN-4","8","C3",0.0320721924315347,"rnmrfit"
"804","13C-VAN-4","8","C4",0.0314928167803125,"rnmrfit"
"805","13C-VAN-4","8","C5",0.0318606315697006,"rnmrfit"
"806","13C-VAN-4","8","C6",0.0320000542782137,"rnmrfit"
"807","13C-VAN-4","8","C7",0.032104976494618,"rnmrfit"
"808","13C-VAN-4","8","C8",0.0313349017864805,"rnmrfit"
"809","13C-VAN-4","9","C1",0.0327648566753546,"rnmrfit"
"810","13C-VAN-4","9","C2",0.0322195041094248,"rnmrfit"
"811","13C-VAN-4","9","C3",0.0321778604141398,"rnmrfit"
"812","13C-VAN-4","9","C4",0.0316327809382179,"rnmrfit"
"813","13C-VAN-4","9","C5",0.032035819474557,"rnmrfit"
"814","13C-VAN-4","9","C6",0.0321862829340514,"rnmrfit"
"815","13C-VAN-4","9","C7",0.0322318527133341,"rnmrfit"
"816","13C-VAN-4","9","C8",0.0314999697233235,"rnmrfit"
"817","13C-VAN-8","4","C1",0.0339410775216524,"rnmrfit"
"818","13C-VAN-8","4","C2",0.0333415100275242,"rnmrfit"
"819","13C-VAN-8","4","C3",0.0333046081900604,"rnmrfit"
"820","13C-VAN-8","4","C4",0.0328637716404729,"rnmrfit"
"821","13C-VAN-8","4","C5",0.0334386353636257,"rnmrfit"
"822","13C-VAN-8","4","C6",0.0335201874857271,"rnmrfit"
"823","13C-VAN-8","4","C7",0.0334497532825066,"rnmrfit"
"824","13C-VAN-8","4","C8",0.0335756198152733,"rnmrfit"
"825","13C-VAN-8","5","C1",0.033863760328279,"rnmrfit"
"826","13C-VAN-8","5","C2",0.0333473044980066,"rnmrfit"
"827","13C-VAN-8","5","C3",0.0331651682323226,"rnmrfit"
"828","13C-VAN-8","5","C4",0.0327853203275326,"rnmrfit"
"829","13C-VAN-8","5","C5",0.033293408412976,"rnmrfit"
"830","13C-VAN-8","5","C6",0.0333637478490473,"rnmrfit"
"831","13C-VAN-8","5","C7",0.0334207059410269,"rnmrfit"
"832","13C-VAN-8","5","C8",0.0334168154153005,"rnmrfit"
"833","13C-VAN-8","6","C1",0.033781750920177,"rnmrfit"
"834","13C-VAN-8","6","C2",0.0332650602537634,"rnmrfit"
"835","13C-VAN-8","6","C3",0.033201045572664,"rnmrfit"
"836","13C-VAN-8","6","C4",0.0326743457316135,"rnmrfit"
"837","13C-VAN-8","6","C5",0.0332315921149936,"rnmrfit"
"838","13C-VAN-8","6","C6",0.0333183988423372,"rnmrfit"
"839","13C-VAN-8","6","C7",0.0333250657814511,"rnmrfit"
"840","13C-VAN-8","6","C8",0.0334501537501427,"rnmrfit"
"841","13C-VAN-8","7","C1",0.0338764876183085,"rnmrfit"
"842","13C-VAN-8","7","C2",0.0333688213730945,"rnmrfit"
"843","13C-VAN-8","7","C3",0.0333156162511951,"rnmrfit"
"844","13C-VAN-8","7","C4",0.0327675152069651,"rnmrfit"
"845","13C-VAN-8","7","C5",0.0332734169142041,"rnmrfit"
"846","13C-VAN-8","7","C6",0.0334059248078482,"rnmrfit"
"847","13C-VAN-8","7","C7",0.0335053233850262,"rnmrfit"
"848","13C-VAN-8","7","C8",0.0336015648013077,"rnmrfit"
"849","13C-VAN-8","8","C1",0.0336985937873692,"rnmrfit"
"850","13C-VAN-8","8","C2",0.0331920946550805,"rnmrfit"
"851","13C-VAN-8","8","C3",0.0332096524817549,"rnmrfit"
"852","13C-VAN-8","8","C4",0.0327151419813471,"rnmrfit"
"853","13C-VAN-8","8","C5",0.0331976500486605,"rnmrfit"
"854","13C-VAN-8","8","C6",0.0332733329320777,"rnmrfit"
"855","13C-VAN-8","8","C7",0.0333713588720696,"rnmrfit"
"856","13C-VAN-8","8","C8",0.0334675632056044,"rnmrfit"
"857","13C-VAN-8","9","C1",0.0339449338558706,"rnmrfit"
"858","13C-VAN-8","9","C2",0.0333651407018323,"rnmrfit"
"859","13C-VAN-8","9","C3",0.0333657816424706,"rnmrfit"
"860","13C-VAN-8","9","C4",0.0329399236679673,"rnmrfit"
"861","13C-VAN-8","9","C5",0.0334318871717414,"rnmrfit"
"862","13C-VAN-8","9","C6",0.0334959392281018,"rnmrfit"
"863","13C-VAN-8","9","C7",0.0334881231829505,"rnmrfit"
"864","13C-VAN-8","9","C8",0.033592844348096,"rnmrfit"
"865","13C-VANA-1","4","C1",0.0270141431833865,"rnmrfit"
"866","13C-VANA-1","4","C2",0.0265951994941149,"rnmrfit"
"867","13C-VANA-1","4","C3",0.0265883462155944,"rnmrfit"
"868","13C-VANA-1","4","C4",0.0261246524649819,"rnmrfit"
"869","13C-VANA-1","4","C5",0.0263858906029333,"rnmrfit"
"870","13C-VANA-1","4","C6",0.026650451679641,"rnmrfit"
"871","13C-VANA-1","4","C7",0.0265795876190624,"rnmrfit"
"872","13C-VANA-1","4","C8",0.0263220553855226,"rnmrfit"
"873","13C-VANA-1","5","C1",0.0271880263473758,"rnmrfit"
"874","13C-VANA-1","5","C2",0.0266061215760953,"rnmrfit"
"875","13C-VANA-1","5","C3",0.0267105345233331,"rnmrfit"
"876","13C-VANA-1","5","C4",0.0261816489913493,"rnmrfit"
"877","13C-VANA-1","5","C5",0.0265623435459201,"rnmrfit"
"878","13C-VANA-1","5","C6",0.0267160866667855,"rnmrfit"
"879","13C-VANA-1","5","C7",0.0266868792519857,"rnmrfit"
"880","13C-VANA-1","5","C8",0.0263017125259215,"rnmrfit"
"881","13C-VANA-1","6","C1",0.0275082746147344,"rnmrfit"
"882","13C-VANA-1","6","C2",0.027132981563753,"rnmrfit"
"883","13C-VANA-1","6","C3",0.0271130726901124,"rnmrfit"
"884","13C-VANA-1","6","C4",0.0266238047263983,"rnmrfit"
"885","13C-VANA-1","6","C5",0.0269463226679318,"rnmrfit"
"886","13C-VANA-1","6","C6",0.0271236948737311,"rnmrfit"
"887","13C-VANA-1","6","C7",0.0270678206832983,"rnmrfit"
"888","13C-VANA-1","6","C8",0.0267249413833164,"rnmrfit"
"889","13C-VANA-1","7","C1",0.0274912954902648,"rnmrfit"
"890","13C-VANA-1","7","C2",0.0270260825089485,"rnmrfit"
"891","13C-VANA-1","7","C3",0.0269842334406096,"rnmrfit"
"892","13C-VANA-1","7","C4",0.026518457504861,"rnmrfit"
"893","13C-VANA-1","7","C5",0.0268710456885654,"rnmrfit"
"894","13C-VANA-1","7","C6",0.027039072015012,"rnmrfit"
"895","13C-VANA-1","7","C7",0.0269704242882503,"rnmrfit"
"896","13C-VANA-1","7","C8",0.0266544759737682,"rnmrfit"
"897","13C-VANA-1","8","C1",0.0273079753135169,"rnmrfit"
"898","13C-VANA-1","8","C2",0.0267716917093985,"rnmrfit"
"899","13C-VANA-1","8","C3",0.0268086121762823,"rnmrfit"
"900","13C-VANA-1","8","C4",0.0264034482969094,"rnmrfit"
"901","13C-VANA-1","8","C5",0.0266355629086374,"rnmrfit"
"902","13C-VANA-1","8","C6",0.0268522698484745,"rnmrfit"
"903","13C-VANA-1","8","C7",0.0268309344940345,"rnmrfit"
"904","13C-VANA-1","8","C8",0.0264360808654582,"rnmrfit"
"905","13C-VANA-1","9","C1",0.0272769785393824,"rnmrfit"
"906","13C-VANA-1","9","C2",0.0267045515955965,"rnmrfit"
"907","13C-VANA-1","9","C3",0.0266788111744222,"rnmrfit"
"908","13C-VANA-1","9","C4",0.0263532357024842,"rnmrfit"
"909","13C-VANA-1","9","C5",0.0265922384728126,"rnmrfit"
"910","13C-VANA-1","9","C6",0.0268143704555999,"rnmrfit"
"911","13C-VANA-1","9","C7",0.026798560062948,"rnmrfit"
"912","13C-VANA-1","9","C8",0.0263467998379659,"rnmrfit"
"913","13C-VANB-1","4","C1",0.0330510032721262,"rnmrfit"
"914","13C-VANB-1","4","C2",0.0324028744976685,"rnmrfit"
